0.007	0.022895122	0.0135663	0.055381935
0.0071	0.022590187	0.0132968	0.055131724
0.0072	0.02228502	0.0130269	0.054881111
0.0073	0.021979614	0.0127566	0.054630128
0.0074	0.02167398	0.0124858	0.054378774
0.0075	0.021368125	0.0122146	0.054126996
0.0076	0.021062078	0.011943	0.053874842
0.0077	0.020755798	0.0116709	0.053622278
0.0078	0.02044935	0.0113984	0.053369334
0.0079	0.020142711	0.0111255	0.053115923
0.008	0.019835892	0.0108522	0.052862272
0.0081	0.019528932	0.0105785	0.052608117
0.0082	0.019221791	0.0103043	0.052353583
0.0083	0.018914522	0.0100298	0.052098632
0.0084	0.018607119	0.0097549	0.051843263
0.0085	0.018299594	0.0094796	0.051587516
0.0086	0.017991995	0.009204	0.051331405
0.0087	0.017684269	0.008928	0.051074835
0.0088	0.017376473	0.0086516	0.050817871
0.0089	0.017068622	0.0083749	0.050560493
0.009	0.016760718	0.0080979	0.050302722
0.0091	0.016452776	0.0078205	0.050044544
0.0092	0.016144825	0.0075429	0.049785954
0.0093	0.015836881	0.0072649	0.049526916
0.0094	0.015528943	0.0069867	0.04926748
0.0095	0.015221044	0.0067082	0.04900764
0.0096	0.0149132	0.0064294	0.04874738
0.0097	0.01460545	0.0061504	0.048486695
0.0098	0.014297789	0.0058712	0.048225592
0.0099	0.013990249	0.0055918	0.047964068
0.01	0.013682852	0.0053123	0.047702155
0.0101	0.013375629	0.0050325	0.047439752
0.0102	0.013068599	0.0047527	0.047176959
0.0103	0.012761789	0.0044727	0.046913727
0.0104	0.012455229	0.0041927	0.046650082
0.0105	0.012148946	0.0039126	0.04638604
0.0106	0.011842973	0.0036325	0.046121526
0.0107	0.011537344	0.0033524	0.045856594
0.0108	0.011232085	0.0030724	0.045591248
0.0109	0.01092724	0.0027926	0.045325438
0.011	0.010622842	0.0025129	0.045059215
0.0111	0.010318931	0.0022334	0.044792553
0.0112	0.01001555	0.0019543	0.044525452
0.0113	0.009712738	0.0016755	0.044257918
0.0114	0.009410546	0.0013973	0.043989942
0.0115	0.009109021	0.0011197	0.043721529
0.0116	0.008808212	0.0008431	0.043452675
0.0117	0.008508181	0.0005678	0.043183379
0.0118	0.00820897	0.0002946	0.042913638
0.0119	0.007910661	0	0.042643461
0.012	0.007613313	0	0.042372838
0.0121	0.007316995	0	0.042101766
0.0122	0.007021791	0	0.041830245
0.0123	0.006727795	0	0.041558298
0.0124	0.006435055	0	0.041285876
0.0125	0.006143723	0	0.041012991
0.0126	0.005853869	0	0.040739717
0.0127	0.005565651	0	0.040465944
0.0128	0.00527917	0	0.040191732
0.0129	0.004994548	0	0.039917072
0.013	0.004712027	0	0.039641949
