STARNDARD	z
6910	3.956478734
6911	3.949604743
6912	3.952475248
6913	3.957425743
6914	3.954500495
6915	3.957509881
6916	3.963402572
6917	3.96432111
6918	3.962450593
6919	3.95952616
6920	3.96248766
6921	3.961424332
6922	3.957551826
6923	3.956607495
6924	3.955577493
6925	3.955533597
6926	3.953557312
6927	3.951533136
6928	3.945544554
6929	3.953373016
6930	3.949454906
6931	3.943620178
6932	3.949604743
6933	3.948565776
6934	3.949604743
6935	3.950445986
6936	3.946428571
6937	3.941641939
6938	3.939901478
6939	3.945705824
6940	3.947524752
6941	3.946534653
6942	3.944609298
6943	3.93867458
6944	3.941699605
6945	3.940711462
6946	3.942631058
6947	3.948616601
6948	3.944827586
6949	3.951628825
6950	3.942857143
6951	3.949454906
6952	3.946534653
6953	3.936821323
6954	3.933990148
6955	3.940652819
6956	3.926181102
6957	3.92519685
6958	3.930898322
6959	3.928994083
6960	3.931818182
6961	3.937561943
6962	3.939363817
6963	3.941526264
6964	3.941526264
6965	3.942403178
6966	3.93768546
6967	3.947420635
6968	3.948310139
6969	3.941526264
6970	3.942631058
6971	3.944554455
6972	3.944609298
6973	3.944718657
6974	3.942631058
6975	3.937623762
6976	3.941468254
6977	3.94041708
6978	3.935515873
6979	3.943227092
6980	3.940298507
6981	3.937561943
6982	3.94041708
6983	3.939303483
6984	3.942115768
6985	3.951
6986	3.940239044
6987	3.947052947
6988	3.936063936
6989	3.924378109
6990	3.937188435
6991	3.941058941
6992	3.94488978
6993	3.938061938
6994	3.935129741
6995	3.941
6996	3.931411531
6997	3.925595238
6998	3.923383085
6999	3.922465209
7000	3.928143713
7001	3.920477137
7002	3.929423459
7003	3.930486594
7004	3.940239044
7005	3.927507448
7006	3.93346574
7007	3.925742574
7008	3.931411531
7009	3.934197408
7010	3.945
7011	3.958835341
7012	3.939363817
7013	3.948051948
7014	3.958041958
7015	3.950248756
7016	3.938430983
7017	3.943227092
7018	3.931137725
7019	3.925298805
7020	3.916500994
7021	3.918326693
7022	3.914257228
7023	3.922077922
7024	3.919161677
7025	3.923459245
7026	3.927290837
7027	3.927363184
7028	3.921704658
7029	3.932338308
7030	3.935515873
7031	3.945219124
7032	3.945273632
7033	3.948412698
7034	3.951195219
7035	3.951243781
7036	3.962037962
7037	3.952238806
7038	3.947472745
7039	3.942517344
7040	3.946481665
7041	3.95049505
7042	3.951388889
7043	3.954410307
7044	3.948514851
7045	3.934782609
7046	3.942517344
7047	3.938613861
7048	3.945490585
7049	3.947576657
7050	3.951388889
7051	3.953465347
7052	3.954500495
7053	3.951581028
7054	3.957467854
7055	3.957467854
7056	3.96031746
7057	3.966236346
7058	3.962338949
7059	3.963293651
7060	3.955489614
7061	3.961386139
7062	3.956521739
7063	3.957425743
7064	3.943675889
7065	3.943508424
7066	3.942460317
7067	3.951292247
7068	3.956218905
7069	3.94836147
7070	3.949304175
7071	3.947263682
7072	3.941410129
7073	3.941526264
7074	3.941526264
7075	3.945436508
7076	3.946481665
7077	3.945490585
7078	3.94047619
7079	3.935387674
7080	3.936507937
7081	3.931750742
7082	3.949101796
7083	3.948258706
7084	3.936444886
7085	3.93638171
7086	3.946161515
7087	3.942345924
7088	3.948155533
7089	3.952143569
7090	3.94333996
7091	3.949304175
7092	3.944554455
7093	3.941526264
7094	3.934782609
7095	3.944609298
7096	3.945544554
7097	3.937992126
7098	3.937869822
7099	3.945652174
7100	3.944554455
7101	3.941641939
7102	3.942517344
7103	3.943508424
7104	3.943564356
7105	3.943620178
7106	3.947472745
7107	3.950396825
7108	3.945598417
7109	3.934975369
7110	3.934975369
7111	3.947628458
7112	3.948667325
7113	3.95049505
7114	3.942800789
7115	3.938795656
7116	3.9408867
7117	3.946534653
7118	3.945598417
7119	3.954365079
7120	3.950641658
7121	3.954500495
7122	3.962301587
7123	3.959325397
7124	3.951628825
7125	3.955445545
7126	3.953557312
7127	3.955445545
7128	3.954500495
7129	3.95256917
7130	3.956392468
7131	3.961232604
7132	3.96333003
7133	3.96531219
7134	3.962450593
7135	3.964426877
7136	3.964426877
7137	3.953740157
7138	3.948667325
7139	3.959285005
7140	3.955577493
7141	3.961386139
7142	3.963293651
7143	3.96333003
7144	3.966269841
7145	3.960435213
7146	3.960474308
7147	3.963366337
7148	3.96333003
7149	3.968253968
7150	3.970238095
7151	3.96333003
7152	3.961424332
7153	3.967294351
7154	3.960474308
7155	3.961500494
7156	3.964426877
7157	3.963438735
7158	3.96248766
7159	3.971230159
7160	3.96834817
7161	3.96834817
7162	3.97029703
7163	3.975149105
7164	3.967326733
7165	3.968285431
7166	3.962413452
7167	3.964426877
7168	3.966403162
7169	3.963402572
7170	3.960474308
7171	3.959446093
7172	3.962338949
7173	3.956435644
7174	3.95256917
7175	3.948565776
7176	3.946481665
7177	3.943620178
7178	3.953557312
7179	3.958333333
7180	3.949554896
7181	3.950298211
7182	3.946587537
7183	3.948667325
7184	3.953373016
7185	3.948667325
7186	3.954410307
7187	3.952475248
7188	3.953557312
7189	3.96031746
7190	3.953280318
7191	3.953326713
7192	3.951581028
7193	3.95256917
7194	3.958333333
7195	3.95049505
7196	3.959405941
7197	3.959446093
7198	3.959486166
7199	3.966336634
7200	3.958579882
7201	3.956650246
7202	3.953648915
7203	3.949753695
7204	3.956435644
7205	3.96039604
7206	3.961347869
7207	3.957425743
7208	3.954635108
7209	3.964426877
7210	3.958498024
7211	3.958498024
7212	3.96248766
7213	3.963510848
7214	3.963474827
7215	3.962524655
7216	3.956650246
7217	3.965449161
7218	3.964497041
7219	3.961538462
7220	3.962561576
7221	3.955665025
7222	3.953740157
7223	3.953785644
7224	3.953740157
7225	3.950738916
7226	3.958538993
7227	3.955665025
7228	3.960513327
7229	3.946850394
7230	3.945812808
7231	3.947628458
7232	3.949604743
7233	3.952662722
7234	3.952615992
7235	3.951533136
7236	3.955357143
7237	3.954410307
7238	3.958333333
7239	3.953465347
7240	3.948514851
7241	3.942631058
7242	3.943508424
7243	3.943396226
7244	3.93669634
7245	3.93780849
7246	3.943564356
7247	3.948514851
7248	3.949454906
7249	3.947472745
7250	3.953233831
7251	3.954183267
7252	3.953046953
7253	3.943283582
7254	3.937437934
7255	3.942345924
7256	3.942231076
7257	3.929353234
7258	3.914935707
7259	3.932270916
7260	3.942942943
7261	3.935258964
7262	3.941117764
7263	3.945219124
7264	3.95114656
7265	3.948258706
7266	3.947158524
7267	3.944278607
7268	3.948207171
7269	3.944389275
7270	3.941410129
7271	3.948155533
7272	3.942231076
7273	3.94510978
7274	3.944278607
7275	3.952143569
7276	3.96996997
7277	3.954137587
7278	3.945436508
7279	3.950396825
7280	3.951340616
7281	3.94333996
7282	3.951951952
7283	3.948051948
7284	3.958917836
7285	3.947052947
7286	3.952811245
7287	3.95887663
7288	3.95508982
7289	3.950248756
7290	3.952191235
7291	3.956087824
7292	3.957085828
7293	3.954137587
7294	3.955134596
7295	3.953140578
7296	3.952143569
7297	3.953280318
7298	3.953187251
7299	3.956305859
7300	3.958167331
7301	3.955445545
7302	3.95256917
7303	3.956392468
7304	3.959122632
7305	3.968063872
7306	3.962151394
7307	3.964143426
7308	3.956435644
7309	3.960238569
7310	3.956262425
7311	3.949253731
7312	3.948310139
7313	3.9375
7314	3.947105788
7315	3.946375372
7316	3.948155533
7317	3.944223108
7318	3.951048951
7319	3.944055944
7320	3.94510978
7321	3.934197408
7322	3.93781344
7323	3.94884654
7324	3.953722334
7325	3.942942943
7326	3.947738693
7327	3.947843531
7328	3.959758551
7329	3.95367573
7330	3.949799197
7331	3.950852558
7332	3.946
7333	3.94488978
7334	3.936191426
7335	3.949799197
7336	3.948743719
7337	3.952858576
7338	3.939303483
7339	3.939121756
7340	3.937250996
7341	3.938369781
7342	3.938123752
7343	3.946946947
7344	3.952763819
7345	3.951903808
7346	3.949
7347	3.942057942
7348	3.946787149
7349	3.952763819
7350	3.951
7351	3.95
7352	3.944
7353	3.944111776
7354	3.931547619
7355	3.932338308
7356	3.943
7357	3.94217348
7358	3.943887776
7359	3.942828485
7360	3.942231076
7361	3.943943944
7362	3.956870612
7363	3.956913828
7364	3.954819277
7365	3.961770624
7366	3.957915832
7367	3.95995996
7368	3.958083832
7369	3.954091816
7370	3.947211155
7371	3.95490982
7372	3.947105788
7373	3.945273632
7374	3.948103792
7375	3.94333996
7376	3.94047619
7377	3.933597621
7378	3.932673267
7379	3.938553023
7380	3.947211155
7381	3.945273632
7382	3.946215139
7383	3.939544103
7384	3.932872655
7385	3.927021696
7386	3.930761622
7387	3.933531746
7388	3.933531746
7389	3.937561943
7390	3.953187251
7391	3.951243781
7392	3.958125623
7393	3.951292247
7394	3.956262425
7395	3.951437066
7396	3.950445986
7397	3.94950495
7398	3.947472745
7399	3.952475248
7400	3.958333333
7401	3.960278054
7402	3.955489614
7403	3.955489614
7404	3.955577493
7405	3.96333003
7406	3.964285714
7407	3.96039604
7408	3.952475248
7409	3.949654492
7410	3.946534653
7411	3.946481665
7412	3.948412698
7413	3.943452381
7414	3.942403178
7415	3.953140578
7416	3.950248756
7417	3.946322068
7418	3.954183267
7419	3.956305859
7420	3.951340616
7421	3.953419227
7422	3.959365709
7423	3.959365709
7424	3.959446093
7425	3.972222222
7426	3.969367589
7427	3.968379447
7428	3.962413452
7429	3.962413452
7430	3.956478734
7431	3.953648915
7432	3.957383548
7433	3.963293651
7434	3.96333003
7435	3.960513327
7436	3.958579882
7437	3.961386139
7438	3.955621302
7439	3.95256917
7440	3.961347869
7441	3.968222443
7442	3.957425743
7443	3.965104686
7444	3.969154229
7445	3.960435213
7446	3.965243297
7447	3.957467854
7448	3.96333003
7449	3.960435213
7450	3.963402572
7451	3.967326733
7452	3.963402572
7453	3.965346535
7454	3.963402572
7455	3.963402572
7456	3.964250248
7457	3.96432111
7458	3.963366337
7459	3.967229394
7460	3.964214712
7461	3.957467854
7462	3.960356789
7463	3.965208748
7464	3.95734127
7465	3.970178926
7466	3.974180735
7467	3.969246032
7468	3.969276511
7469	3.964391691
7470	3.968285431
7471	3.968316832
7472	3.965346535
7473	3.966303271
7474	3.972194638
7475	3.972249752
7476	3.975173784
7477	3.971315529
7478	3.975173784
7479	3.975222993
7480	3.975247525
7481	3.975222993
7482	3.973240833
7483	3.973267327
7484	3.970267592
7485	3.966369931
7486	3.966236346
7487	3.961386139
7488	3.960356789
7489	3.961386139
7490	3.970149254
7491	3.96432111
7492	3.960278054
7493	3.96039604
7494	3.961386139
7495	3.954410307
7496	3.959365709
7497	3.965174129
7498	3.961347869
7499	3.964285714
7500	3.96039604
7501	3.962413452
7502	3.961386139
7503	3.963366337
7504	3.957551826
7505	3.959405941
7506	3.96031746
7507	3.956305859
7508	3.952475248
7509	3.948565776
7510	3.952522255
7511	3.943564356
7512	3.951533136
7513	3.942687747
7514	3.943564356
7515	3.947524752
7516	3.946587537
7517	3.947628458
7518	3.949604743
7519	3.944718657
7520	3.944718657
7521	3.944609298
7522	3.945598417
7523	3.948514851
7524	3.951485149
7525	3.95049505
7526	3.952475248
7527	3.951340616
7528	3.941468254
7529	3.934718101
7530	3.933399602
7531	3.93083004
7532	3.934782609
7533	3.935770751
7534	3.94076999
7535	3.934975369
7536	3.942574257
7537	3.943731491
7538	3.94076999
7539	3.94100295
7540	3.943786982
7541	3.946745562
7542	3.950641658
7543	3.942744324
7544	3.945705824
7545	3.938856016
7546	3.9408867
7547	3.95256917
7548	3.947834646
7549	3.946745562
7550	3.941929134
7551	3.942969518
7552	3.944827586
7553	3.942969518
7554	3.951628825
7555	3.94679803
7556	3.941871921
7557	3.951581028
7558	3.948768473
7559	3.954410307
7560	3.952615992
7561	3.958498024
7562	3.951771654
7563	3.957383548
7564	3.948667325
7565	3.954590326
7566	3.952615992
7567	3.938795656
7568	3.936633663
7569	3.942403178
7570	3.932739862
7571	3.930966469
7572	3.935770751
7573	3.929841897
7574	3.932938856
7575	3.940535183
7576	3.945436508
7577	3.946428571
7578	3.943508424
7579	3.944389275
7580	3.945436508
7581	3.947316103
7582	3.951292247
7583	3.954274354
7584	3.957298908
7585	3.96111665
7586	3.958250497
7587	3.950445986
7588	3.948258706
7589	3.949404762
7590	3.957042957
7591	3.957171315
7592	3.956262425
7593	3.959122632
7594	3.95920398
7595	3.957085828
7596	3.946534653
7597	3.947524752
7598	3.95256917
7599	3.954319762
7600	3.959244533
7601	3.96314741
7602	3.96039604
7603	3.96222664
7604	3.954410307
7605	3.950445986
7606	3.956349206
7607	3.960356789
7608	3.954545455
7609	3.961462451
7610	3.967294351
7611	3.976095618
7612	3.969246032
7613	3.96735905
7614	3.972277228
7615	3.971315529
7616	3.977227723
7617	3.973214286
7618	3.969215492
7619	3.97020854
7620	3.97415507
7621	3.972249752
7622	3.976190476
7623	3.979207921
7624	3.975198413
7625	3.972249752
7626	3.974231913
7627	3.972222222
7628	3.973187686
7629	3.977159881
7630	3.977159881
7631	3.971287129
7632	3.969397828
7633	3.971343874
7634	3.979187314
7635	3.976261128
7636	3.975320829
7637	3.979249012
7638	3.976284585
7639	3.974257426
7640	3.96834817
7641	3.971287129
7642	3.972277228
7643	3.96933729
7644	3.973267327
7645	3.972304649
7646	3.970238095
7647	3.969306931
7648	3.968316832
7649	3.970326409
7650	3.97029703
7651	3.967261905
7652	3.96834817
7653	3.975222993
7654	3.966336634
7655	3.973267327
7656	3.972304649
7657	3.973267327
7658	3.972277228
7659	3.967391304
7660	3.972222222
7661	3.974206349
7662	3.971258672
7663	3.971230159
7664	3.97029703
7665	3.968379447
7666	3.965449161
7667	3.968285431
7668	3.968316832
7669	3.960552268
7670	3.963402572
7671	3.966336634
7672	3.966336634
7673	3.965346535
7674	3.971258672
7675	3.967423495
7676	3.969428008
7677	3.967423495
7678	3.962598425
7679	3.960629921
7680	3.966436328
7681	3.962413452
7682	3.964426877
7683	3.96248766
7684	3.965380811
7685	3.971315529
7686	3.970326409
7687	3.971343874
7688	3.965483235
7689	3.957551826
7690	3.958333333
7691	3.950445986
7692	3.942574257
7693	3.949304175
7694	3.947472745
7695	3.951340616
7696	3.95114656
7697	3.958125623
7698	3.957128614
7699	3.955
7700	3.955
7701	3.944944945
7702	3.949849549
7703	3.949
7704	3.94994995
7705	3.950248756
7706	3.952047952
7707	3.936318408
7708	3.940940941
7709	3.94005994
7710	3.945891784
7711	3.949849549
7712	3.9437751
7713	3.95
7714	3.948
7715	3.951097804
7716	3.942115768
7717	3.938185444
7718	3.947158524
7719	3.939303483
7720	3.955044955
7721	3.953093812
7722	3.955044955
7723	3.947211155
7724	3.946161515
7725	3.953953954
7726	3.956
7727	3.954045954
7728	3.953187251
7729	3.957171315
7730	3.948412698
7731	3.958167331
7732	3.952286282
7733	3.95526839
7734	3.954274354
7735	3.95991984
7736	3.957042957
7737	3.958083832
7738	3.963891675
7739	3.954183267
7740	3.958041958
7741	3.953280318
7742	3.958041958
7743	3.956956957
7744	3.957042957
7745	3.951388889
7746	3.959365709
7747	3.964143426
7748	3.95920398
7749	3.962113659
7750	3.960159363
7751	3.966101695
7752	3.963110668
7753	3.95526839
7754	3.95734127
7755	3.958291956
7756	3.960199005
7757	3.958250497
7758	3.957425743
7759	3.9632572
7760	3.96222664
7761	3.962189055
7762	3.963293651
7763	3.969154229
7764	3.969246032
7765	3.967391304
7766	3.966369931
7767	3.96432111
7768	3.966269841
7769	3.963366337
7770	3.965346535
7771	3.964391691
7772	3.964391691
7773	3.966236346
7774	3.96222664
7775	3.959244533
7776	3.96119403
7777	3.960159363
7778	3.964143426
7779	3.964179104
7780	3.956305859
7781	3.96318408
7782	3.962338949
7783	3.955577493
7784	3.955577493
7785	3.960356789
7786	3.955445545
7787	3.967196819
7788	3.972166998
7789	3.96039604
7790	3.962264151
7791	3.96531219
7792	3.973187686
7793	3.967164179
7794	3.96039604
7795	3.960435213
7796	3.961424332
7797	3.961271102
7798	3.959285005
7799	3.96222664
7800	3.953419227
7801	3.952522255
7802	3.959285005
7803	3.95734127
7804	3.948667325
7805	3.952428147
7806	3.954455446
7807	3.963220676
7808	3.954455446
7809	3.956435644
7810	3.959446093
7811	3.958374628
7812	3.96039604
7813	3.96432111
7814	3.965277778
7815	3.959446093
7816	3.953603159
7817	3.951533136
7818	3.946745562
7819	3.94076999
7820	3.945490585
7821	3.947628458
7822	3.952475248
7823	3.964285714
7824	3.962376238
7825	3.963438735
7826	3.968253968
7827	3.966336634
7828	3.96531219
7829	3.961347869
7830	3.957425743
7831	3.959446093
7832	3.957593688
7833	3.969215492
7834	3.961386139
7835	3.959365709
7836	3.958415842
7837	3.96432111
7838	3.96039604
7839	3.948667325
7840	3.953557312
7841	3.957425743
7842	3.955533597
7843	3.956392468
7844	3.957509881
7845	3.961424332
7846	3.961386139
7847	3.965346535
7848	3.966336634
7849	3.96248766
7850	3.965449161
7851	3.971372162
7852	3.966436328
7853	3.964426877
7854	3.964426877
7855	3.961576355
7856	3.963474827
7857	3.959605911
7858	3.962524655
7859	3.960552268
7860	3.95952616
7861	3.958579882
7862	3.957593688
7863	3.95862069
7864	3.959566075
7865	3.963474827
7866	3.96531219
7867	3.966336634
7868	3.956607495
7869	3.955665025
7870	3.954545455
7871	3.945866142
7872	3.95256917
7873	3.942913386
7874	3.940019666
7875	3.944827586
7876	3.949604743
7877	3.947731755
7878	3.948565776
7879	3.951581028
7880	3.952428147
7881	3.950445986
7882	3.954137587
7883	3.959040959
7884	3.96007984
7885	3.960119641
7886	3.951340616
7887	3.951388889
7888	3.951437066
7889	3.957383548
7890	3.957425743
7891	3.951581028
7892	3.960435213
7893	3.964426877
7894	3.961500494
7895	3.967423495
7896	3.965380811
7897	3.958579882
7898	3.967326733
7899	3.956521739
7900	3.959405941
7901	3.95734127
7902	3.958374628
7903	3.956564659
7904	3.958456973
7905	3.959486166
7906	3.959446093
7907	3.965380811
7908	3.959486166
7909	3.958415842
7910	3.966269841
7911	3.958374628
7912	3.953603159
7913	3.954679803
7914	3.956607495
7915	3.967294351
7916	3.963366337
7917	3.955752212
7918	3.960513327
7919	3.96834817
7920	3.968410661
7921	3.963510848
7922	3.960513327
7923	3.961538462
7924	3.964426877
7925	3.960591133
7926	3.958661417
7927	3.956692913
7928	3.958661417
7929	3.962524655
7930	3.963510848
7931	3.964497041
7932	3.962524655
7933	3.96453202
7934	3.963546798
7935	3.95952616
7936	3.95862069
7937	3.953831041
7938	3.956478734
7939	3.959405941
7940	3.952662722
7941	3.951724138
7942	3.945812808
7943	3.943842365
7944	3.947731755
7945	3.955533597
7946	3.957467854
7947	3.949753695
7948	3.949654492
7949	3.957551826
7950	3.960435213
7951	3.96248766
7952	3.956650246
7953	3.957425743
7954	3.960513327
7955	3.966303271
7956	3.966336634
7957	3.963438735
7958	3.960591133
7959	3.956650246
7960	3.958498024
7961	3.955708661
7962	3.955708661
7963	3.958579882
7964	3.952662722
7965	3.958579882
7966	3.957551826
7967	3.958579882
7968	3.960552268
7969	3.961614173
7970	3.962635202
7971	3.966469428
7972	3.966469428
7973	3.962598425
7974	3.955708661
7975	3.956478734
7976	3.953603159
7977	3.954590326
7978	3.953603159
7979	3.961347869
7980	3.957509881
7981	3.953694581
7982	3.955665025
7983	3.956607495
7984	3.960513327
7985	3.963546798
7986	3.964461994
7987	3.96248766
7988	3.961538462
7989	3.967423495
7990	3.967391304
7991	3.96541502
7992	3.966403162
7993	3.971343874
7994	3.970384995
7995	3.976284585
7996	3.974333662
7997	3.979249012
7998	3.982178218
7999	3.979269497
8000	3.984158416
8001	3.983184965
8002	3.982213439
8003	3.980256663
8004	3.982213439
8005	3.984158416
8006	3.981225296
8007	3.981225296
8008	3.983184965
8009	3.984158416
8010	3.981206726
8011	3.986083499
8012	3.983118173
8013	3.978217822
8014	3.976214073
8015	3.969276511
8016	3.960435213
8017	3.964285714
8018	3.957509881
8019	3.955621302
8020	3.955533597
8021	3.957425743
8022	3.954545455
8023	3.961347869
8024	3.957425743
8025	3.957551826
8026	3.961462451
8027	3.962450593
8028	3.959486166
8029	3.95952616
8030	3.961462451
8031	3.965380811
8032	3.95862069
8033	3.960552268
8034	3.961500494
8035	3.957551826
8036	3.954679803
8037	3.960513327
8038	3.95952616
8039	3.956650246
8040	3.957677165
8041	3.960552268
8042	3.962598425
8043	3.966502463
8044	3.963510848
8045	3.963546798
8046	3.965483235
8047	3.960591133
8048	3.959724951
8049	3.963618486
8050	3.960784314
8051	3.964566929
8052	3.958742633
8053	3.959645669
8054	3.957677165
8055	3.95280236
8056	3.956650246
8057	3.954679803
8058	3.953740157
8059	3.957593688
8060	3.950738916
8061	3.949654492
8062	3.942744324
8063	3.938976378
8064	3.94488189
8065	3.948717949
8066	3.954590326
8067	3.95270936
8068	3.946902655
8069	3.951771654
8070	3.949852507
8071	3.947885939
8072	3.947783251
8073	3.952615992
8074	3.951628825
8075	3.942913386
8076	3.943842365
8077	3.937069813
8078	3.941757157
8079	3.946692991
8080	3.950641658
8081	3.947834646
8082	3.955533597
8083	3.947834646
8084	3.94891945
8085	3.946902655
8086	3.948869223
8087	3.949901768
8088	3.947988224
8089	3.95
8090	3.951913641
8091	3.949901768
8092	3.951819076
8093	3.957677165
8094	3.958661417
8095	3.960668633
8096	3.959685349
8097	3.957801766
8098	3.956777996
8099	3.95481336
8100	3.954768928
8101	3.959645669
8102	3.961576355
8103	3.951819076
8104	3.955665025
8105	3.951676529
8106	3.954679803
8107	3.956650246
8108	3.950884086
8109	3.95256917
8110	3.958579882
8111	3.956521739
8112	3.956650246
8113	3.959605911
8114	3.961538462
8115	3.961538462
8116	3.966436328
8117	3.961500494
8118	3.961424332
8119	3.95952616
8120	3.956564659
8121	3.951724138
8122	3.956478734
8123	3.953603159
8124	3.959486166
8125	3.952662722
8126	3.952615992
8127	3.951676529
8128	3.956607495
8129	3.954635108
8130	3.950592885
8131	3.957509881
8132	3.953557312
8133	3.957383548
8134	3.960238569
8135	3.962264151
8136	3.963293651
8137	3.95734127
8138	3.959365709
8139	3.960356789
8140	3.954455446
8141	3.959325397
8142	3.961232604
8143	3.954365079
8144	3.956349206
8145	3.961232604
8146	3.95256917
8147	3.961347869
8148	3.95952616
8149	3.961424332
8150	3.959365709
8151	3.951676529
8152	3.95256917
8153	3.952475248
8154	3.949604743
8155	3.949604743
8156	3.951485149
8157	3.953603159
8158	3.959446093
8159	3.96031746
8160	3.950544016
8161	3.951581028
8162	3.952475248
8163	3.948463826
8164	3.94950495
8165	3.940828402
8166	3.943675889
8167	3.946587537
8168	3.958374628
8169	3.961232604
8170	3.954500495
8171	3.959446093
8172	3.957593688
8173	3.957509881
8174	3.955401388
8175	3.954365079
8176	3.962301587
8177	3.94950495
8178	3.952522255
8179	3.957383548
8180	3.955401388
8181	3.949454906
8182	3.94836147
8183	3.946322068
8184	3.952238806
8185	3.953419227
8186	3.958167331
8187	3.96314741
8188	3.963220676
8189	3.964179104
8190	3.959285005
8191	3.951485149
8192	3.958250497
8193	3.959446093
8194	3.961309524
8195	3.963293651
8196	3.958374628
8197	3.962301587
8198	3.962338949
8199	3.963220676
8200	3.960238569
8201	3.955401388
8202	3.948667325
8203	3.96222664
8204	3.959446093
8205	3.96039604
8206	3.964143426
8207	3.966202783
8208	3.970238095
8209	3.966303271
8210	3.968285431
8211	3.963366337
8212	3.965277778
8213	3.971172962
8214	3.964285714
8215	3.965208748
8216	3.967131474
8217	3.95721393
8218	3.956262425
8219	3.957298908
8220	3.958208955
8221	3.953233831
8222	3.954274354
8223	3.945436508
8224	3.951243781
8225	3.95531281
8226	3.951533136
8227	3.958208955
8228	3.958250497
8229	3.959285005
8230	3.962151394
8231	3.96119403
8232	3.964143426
8233	3.957383548
8234	3.960356789
8235	3.963293651
8236	3.959365709
8237	3.956305859
8238	3.959285005
8239	3.959325397
8240	3.959285005
8241	3.96119403
8242	3.964285714
8243	3.957425743
8244	3.958333333
8245	3.956392468
8246	3.957298908
8247	3.963220676
8248	3.967164179
8249	3.969123506
8250	3.966135458
8251	3.959325397
8252	3.965174129
8253	3.966202783
8254	3.963220676
8255	3.959325397
8256	3.96119403
8257	3.948514851
8258	3.943396226
8259	3.938613861
8260	3.938735178
8261	3.943396226
8262	3.943564356
8263	3.946322068
8264	3.942631058
8265	3.949554896
8266	3.952522255
8267	3.953603159
8268	3.952662722
8269	3.954455446
8270	3.948616601
8271	3.955223881
8272	3.957298908
8273	3.954455446
8274	3.951628825
8275	3.939842209
8276	3.946534653
8277	3.951292247
8278	3.942631058
8279	3.941757157
8280	3.942744324
8281	3.949404762
8282	3.947628458
8283	3.946692991
8284	3.948565776
8285	3.948565776
8286	3.956349206
8287	3.954500495
8288	3.962301587
8289	3.963402572
8290	3.95862069
8291	3.961386139
8292	3.956478734
8293	3.959365709
8294	3.957256461
8295	3.952380952
8296	3.945544554
8297	3.946587537
8298	3.944718657
8299	3.954410307
8300	3.956349206
8301	3.952522255
8302	3.952475248
8303	3.95734127
8304	3.953511375
8305	3.954545455
8306	3.960278054
8307	3.951628825
8308	3.955445545
8309	3.955445545
8310	3.955489614
8311	3.965277778
8312	3.957509881
8313	3.966303271
8314	3.961462451
8315	3.962376238
8316	3.950544016
8317	3.957171315
8318	3.957298908
8319	3.957298908
8320	3.952380952
8321	3.949354518
8322	3.949404762
8323	3.951437066
8324	3.950445986
8325	3.947628458
8326	3.953511375
8327	3.948667325
8328	3.949554896
8329	3.949654492
8330	3.95256917
8331	3.949554896
8332	3.946692991
8333	3.942631058
8334	3.946428571
8335	3.938856016
8336	3.942744324
8337	3.937992126
8338	3.938856016
8339	3.945544554
8340	3.949454906
8341	3.958167331
8342	3.943620178
8343	3.937747036
8344	3.93960396
8345	3.953233831
8346	3.955357143
8347	3.951485149
8348	3.96222664
8349	3.959285005
8350	3.949604743
8351	3.945490585
8352	3.942631058
8353	3.941584158
8354	3.943731491
8355	3.935166994
8356	3.935834156
8357	3.938430983
8358	3.929772502
8359	3.943283582
8360	3.942574257
8361	3.940535183
8362	3.946375372
8363	3.939842209
8364	3.943731491
8365	3.946640316
8366	3.945812808
8367	3.942800789
8368	3.942631058
8369	3.947576657
8370	3.942517344
8371	3.941526264
8372	3.941699605
8373	3.944499504
8374	3.943620178
8375	3.951437066
8376	3.953373016
8377	3.956262425
8378	3.957256461
8379	3.957383548
8380	3.952380952
8381	3.954455446
8382	3.961232604
8383	3.957425743
8384	3.964391691
8385	3.96531219
8386	3.961347869
8387	3.966369931
8388	3.967391304
8389	3.965380811
8390	3.960552268
8391	3.954679803
8392	3.956564659
8393	3.95270936
8394	3.96432111
8395	3.964426877
8396	3.96735905
8397	3.965380811
8398	3.965449161
8399	3.966403162
8400	3.965449161
8401	3.954635108
8402	3.957467854
8403	3.959244533
8404	3.957298908
8405	3.950347567
8406	3.954228856
8407	3.949354518
8408	3.952333664
8409	3.949554896
8410	3.945490585
8411	3.939663699
8412	3.950396825
8413	3.955223881
8414	3.956175299
8415	3.952191235
8416	3.947368421
8417	3.944554455
8418	3.939484127
8419	3.942460317
8420	3.944278607
8421	3.943396226
8422	3.939544103
8423	3.937375746
8424	3.940357853
8425	3.932606541
8426	3.925595238
8427	3.939303483
8428	3.942403178
8429	3.943283582
8430	3.94333996
8431	3.942403178
8432	3.935579782
8433	3.939544103
8434	3.942517344
8435	3.939842209
8436	3.942687747
8437	3.944499504
8438	3.938735178
8439	3.941641939
8440	3.944444444
8441	3.952286282
8442	3.949304175
8443	3.950347567
8444	3.942744324
8445	3.944773176
8446	3.949654492
8447	3.954545455
8448	3.94488189
8449	3.947628458
8450	3.953419227
8451	3.950445986
8452	3.953419227
8453	3.944773176
8454	3.948565776
8455	3.945652174
8456	3.951388889
8457	3.948412698
8458	3.949454906
8459	3.947576657
8460	3.950641658
8461	3.947628458
8462	3.947576657
8463	3.93960396
8464	3.939663699
8465	3.93780849
8466	3.933859822
8467	3.935897436
